SimpleCosine, Cos
0.5552621688695292, 0.5552573316454125
  0.55787240323832, 0.5578673826482921
0.5604771376029524, 0.5604719277253252
0.5630763464159275, 0.5630709411707032
0.5656700041877006, 0.5656643973332129
0.5682580854869864, 0.5682522706164889
0.5708405649410665, 0.5708345354792666
0.5734174172360942, 0.5734111664356344
0.5759886171174011, 0.5759821380552848
0.5785541393898029, 0.5785474249637661
0.5811139589179057,  0.581107001842732
0.5836680506264115, 0.5836608434301921
0.5862163895004247,  0.586208924520761
0.5887589505857579,  0.588751219965907
0.5912957089892382, 0.5912877046742003
0.5938266398790126, 0.5938183536115611
 0.596351718484855, 0.5963431418015059
0.5988709200984708, 0.5988620443253946
0.6013842200738045, 0.6013750363226762
0.6038915938273446, 0.6038820929911342
0.6063930168384301, 0.6063831895871313
0.6088884646495564, 0.6088783014258542
0.6113779128666813, 0.6113674038815561
0.6138613371595312, 0.6138504723878006
0.6163387132619067, 0.6163274824377041
0.6188100169719891, 0.6187984095841774
 0.621275224152646, 0.6212632294401672
0.6237343107317379, 0.6237219176788965
0.6261872527024237, 0.6261744500341051
0.6286340261234665, 0.6286208023002887
0.6310746071195404, 0.6310609503329381
0.6335089718815362, 0.6334948700487773
0.6359370966668669, 0.6359225374260012
0.6383589577997745, 0.6383439285045132
0.6407745316716355, 0.6407590193861606
 0.643183794741267, 0.6431677862349716
0.6455867235352332, 0.6455702052773898
0.6479832946481504, 0.6479662528025092
0.6503734847429945,  0.650355905162308
0.6527572705514053, 0.6527391387718821
 0.655134628873994,  0.655115930109678
0.6575055365806483, 0.6574862557177247
0.6598699706108385, 0.6598500922018654
0.6622279079739244, 0.6622074162319883
0.6645793257494603,  0.664558204542257
0.6669242010875013, 0.6669024339313399
0.6692625112089096, 0.6692400812626392
0.6715942334056599, 0.6715711234645196
0.6739193450411466, 0.6738955375305358
0.6762378235504882,  0.676213300519659
0.6785496464408349, 0.6785243895565045
0.6808547912916737, 0.6808287818315565
0.6831532357551342, 0.6831264546013935
0.6854449575562956, 0.6854173851889128
 0.687729934493492, 0.6877015509835547
0.6900081444386184, 0.6899789294415245
 0.692279565337437, 0.6922494980860167
0.6945441752098831,  0.694513234507435
0.6968019521503714, 0.6967701163636152
0.6990528743281014, 0.6990201213800442
0.7012969199873639, 0.7012632273500812
 0.703534067447847, 0.7034994121351756
0.7057642951049418, 0.7057286536650864
0.7082704350120265, 0.7079509299380998
0.7104781481146955,  0.710166219021246
0.7126790021362791, 0.7123744990505162
0.7148729729076565,  0.714575748231078
0.7170600363571146, 0.7167699448374906
0.7192401685103507, 0.7189570672139194
  0.72141334549047, 0.7211370937743495
0.7235795435179879, 0.7233100030027989
 0.725738738910828, 0.7254757734535308
0.7278909080843234,  0.727634383751265
0.7300360275512166, 0.7297858125913894
0.7321740739216582, 0.7319300387401702
 0.734305023903209, 0.7340670410349606
0.7364288543008384, 0.7361967983844109
0.7385455420169247, 0.7383192897686758
0.7406550640512556, 0.7404344942396222
0.7427573975010278, 0.7425423909210359
 0.744852519560847, 0.7446429590088278
0.7469404075227282, 0.7467361777712388
0.7490210387760952, 0.7488220265490448
0.7510943908077813, 0.7509004847557604
0.7531604412020284, 0.7529715318778424
0.7552191676404879, 0.7550351474748915
  0.75727054790222, 0.7570913111798551
0.7593145598636942, 0.7591400026992274
 0.761351181498789, 0.7611812018132504
 0.763380390878792, 0.7632148883761127
0.7654021661723999, 0.7652410423161491
0.7674164856457183, 0.7672596436360382
0.7694233276622623, 0.7692706724129997
0.7714226706829559, 0.7712741087989917
 0.773414493266132, 0.7732699330209059
0.7753987740675328, 0.7752581253807628
0.7773754918403095, 0.7772386662559065
0.7793446254350225, 0.7792115360991984
0.7813061537996412, 0.7811767154392092
0.7832600559795441, 0.7831341848804125
0.7852063111175187, 0.7850839251033751
0.7871448984537618, 0.7870259168649482
0.7890757973258793,  0.788960140998457
0.7909989871688857, 0.7908865784138902
0.7929144475152055, 0.7928052100980884
0.7948221579946714, 0.7947160171149312
0.7967220983345255, 0.7966189806055249
0.7986142483594192, 0.7985140817883882
0.8004985879914127, 0.8004013019596374
0.8023750972499756, 0.8022806224931715
0.8042437562519862, 0.8041520248408551
0.8061045452117324, 0.8060154905327031
0.8079574444409106, 0.8078710011770609
0.8098024343486268,  0.809718538460788
0.8116394954413956,  0.811558084149437
0.8134686083231413, 0.8133896200874348
0.8152897536951967, 0.8152131281982609
 0.817102912356304, 0.8170285904846265
0.8189080652026145, 0.8188359890286518
0.8207051932276887,  0.820635305992043
0.8224942775224956, 0.8224265236162679
0.8242752992754141, 0.8242096242227317
0.8260482397722315, 0.8259845902129512
0.8278130803961448, 0.8277514040687289
0.8295698026277595, 0.8295100483523252
0.8313183880450907,  0.831260505706631
0.8330588183235622, 0.8330027588553389
0.8347910752360073, 0.8347367906031137
0.8365151406526679, 0.8364625838357621
0.8382309965411954, 0.8381801215204018
  0.83993862496665,  0.839889386705629
 0.841638008091501, 0.8415903625216864
0.8433291281756272, 0.8432830321806296
0.8450119675763164, 0.8449673789764922
0.8466865087482648, 0.8466433862854516
0.8483527342435783,  0.848311037565992
0.8500106267117719, 0.8499703163590686
0.8516601688997696, 0.8516212062882698
0.8533013436519042, 0.8532636910599782
0.8549341339099184, 0.8548977544635323
0.8565585227129628, 0.8565233803713862
0.8581744931975982, 0.8581405527392682
0.8597820285977937,   0.85974925560634
0.8613811122449282, 0.8613494730953538
 0.862971727567789, 0.8629411894128091
0.8645538580925727, 0.8645243888491082
0.8661274874428854, 0.8660990557787121
0.8676925993397417, 0.8676651746602937
0.8692491776015658,  0.869222730036892
0.8707972061441908, 0.8707717065360643
0.8723366689808585, 0.8723120888700379
0.8738675502222205, 0.8738438618358608
 0.875389834076337, 0.8753670103155526
0.8769035048486774, 0.8768815192762525
0.8784085469421202, 0.8783873737703686
0.8799049448569531, 0.8798845589357248
0.8813926831908728, 0.8813730599957081
 0.882871746638985,  0.882852862259414
0.8843421199938046, 0.8843239511217914
0.8858037881452557, 0.8857863120637874
0.8872567360806712, 0.8872399306524896
0.8887009488847933, 0.8886847925412696
0.8901364117397733, 0.8901208834699238
0.8915631099251715, 0.8915481892648145
0.8929810288179573, 0.8929666958390097
0.8943901538925093, 0.8943763891924221
0.8957904707206149, 0.8957772554119476
0.8971819649714711, 0.8971692806716022
0.8985646224116834, 0.8985524512326583
 0.899938428905267, 0.8999267534437812
0.9013033704136456, 0.9012921737411626
0.9026594329956524, 0.9026486986486556
0.9040066028075297, 0.9039963147779069
0.9053448661029282, 0.9053350088284895
0.9066742092329089, 0.9066647675880334
0.9079946186459407, 0.9079855779323567
0.9093060808879026, 0.9092974268255943
0.9106085826020818, 0.9106003013203274
0.9119021105291753, 0.9118941885577108
0.9131866515072886, 0.9131790757675996
0.9144621924719367, 0.9144549502686759
0.9157287204560438, 0.9157217994685735
0.9169862225899427,  0.916979610864002
0.9182346861013757,  0.918228372040871
 0.919474098315494, 0.9194680706744119
0.9207044466548578, 0.9206986945292994
0.9219257186394368, 0.9219202314597731
0.9231379018866094, 0.9231326694097565
0.9243409841111631, 0.9243359964129765
0.9255349531252947, 0.9255302005930814
0.9267197968386099, 0.9267152701637582
 0.927895503258124, 0.9278911934288485
0.9290620604882603, 0.9290579587824646
0.9302194567308524, 0.9302155547091033
0.9313676802851423, 0.9313639697837602
0.9325067195477812, 0.9325031926720423
0.9336365630128294, 0.9336332121302795
0.9347571992717564, 0.9347540170056359
0.9358686170134408, 0.9358655962362199
0.9369708050241701, 0.9369679388511933
 0.938063752187641, 0.9380610339708795
0.9391474474849595, 0.9391448708068709
0.9402218799946401, 0.9402194386621356
0.9412870388926072, 0.9412847269311228
0.9423429134521935,  0.942340725099867
0.9433894930441414, 0.9433874227460929
0.9444267671366021, 0.9444248095393172
 0.945454725295136,  0.945452875240951
0.9464733571827123,  0.946471609704401
0.9474826525597098, 0.9474810028751692
0.9484826012839159, 0.9484810447909527
0.9494731933105275, 0.9494717255817414
0.9504544186921502, 0.9504530354699158
0.9514262675787991, 0.9514249647703434
0.9523887302178979, 0.9523875038904748
  0.95334179695428,  0.953340643330437
0.9542854582301874, 0.9542843736831287
0.9552197045852712, 0.9552186856343125
 0.956144526656592, 0.9561435699627062
0.9570599151786191, 0.9570590175400754
0.9579658609832311, 0.9579650193313217
0.9588623549997155, 0.9588615663945733
0.9597493882547691, 0.9597486498812728
0.9606269518724977, 0.9606262610362641
0.9614950370744161, 0.9614943911978795
0.9623536351794484, 0.9623530317980248
0.9632027376039276, 0.9632021743622637
0.9640423358615958, 0.9640418105099023
0.9648724215636045, 0.9648719319540706
0.9656929864185138, 0.9656925305018049
0.9665040222322932, 0.9665035980541292
0.9673055209083212, 0.9673051266061339
0.9680974744473855, 0.9680971082470559
0.9688798749476827, 0.9688795351603561
0.9696527146048188, 0.9696523996237967
0.9704159857118084, 0.9704156940095176
0.9711696806590757, 0.9711694107841112
0.9719137919344538, 0.9719135425086974
0.9726483121231847, 0.9726480818389964
0.9733732339079197, 0.9733730215254015
0.9740885500687192, 0.9740883544130509
0.9747942534830526, 0.9747940734418975
0.9754903371257986, 0.9754901716467795
0.9761767940692445, 0.9761766421574887
0.9768536174830871, 0.9768534781988383
0.9775208006344324, 0.9775206730907297
0.9781783368877951, 0.9781782202482188
0.9788262197050993, 0.9788261131815805
 0.979464442645678, 0.9794643454963733
0.9800929993662734, 0.9800929108935017
0.9807118836210368, 0.9807118031692792
0.9813210892615284, 0.9813210162154887
0.9819206102367177, 0.9819205440194435
0.9825104405929833, 0.9825103806640463
0.9830905744741127, 0.9830905203278473
0.9836610061213028, 0.9836609572851024
0.9842217298731593, 0.9842216859058292
0.9847727401656971, 0.9847727006558623
0.9853140315323401, 0.9853139960969088
0.9858455986039215, 0.9858455668866012
0.9863674361086834, 0.9863674077785505
0.9868795388722771, 0.9868795136223975
0.9873819018177628, 0.9873818793638645
0.9878745199656102, 0.9878745000448044
0.9883573884336976, 0.9883573708032498
0.9888305024373127, 0.9888304868734615
0.9892938572891523, 0.9892938435859747
0.9897474483993221, 0.9897474363676458
 0.990191271275337, 0.9901912607416973
 0.990625321522121, 0.9906253123277615
0.9910495948420073, 0.9910495868419247
0.9914640870347379, 0.9914640800967687
0.9918687939974641, 0.9918687880014123
0.9922637117247463, 0.9922637065615521
0.9926488363085537,  0.992648831879501
0.9930241639382653,  0.993024160154228
0.9933896909006683, 0.9933896876813942
0.9937454135799597, 0.9937454108533907
0.9940913284577451, 0.9940913261593735
0.9944274321130395, 0.9944274301852978
0.9947537212222668, 0.9947537196139528
0.9950701925592602, 0.9950701912249935
0.9953768429952619, 0.9953768418949729
0.9956736694989229, 0.9956736685973727
0.9959606691363038, 0.9959606684026333
 0.996237839070874, 0.9962378384781822
 0.996505176563512, 0.9965051760884629
0.9967626789725055, 0.9967626785949609
 0.997010343753551, 0.9970103434562306
0.9972481684597544, 0.9972481682279198
0.9974761507416309, 0.9974761505627939
0.9976942883471039, 0.9976942882107595
0.9979025791215072, 0.9979025790188858
0.9981010210075823, 0.9981010209314267
0.9982896120454807, 0.9982896119898408
0.9984683503727631, 0.9984683503328105
0.9986372342243983, 0.9986372341962602
0.9987962619327654, 0.9987962619133746
0.9989454319276517, 0.9989454319146143
0.9990847427362541, 0.9990847427277315
0.9992141929831784, 0.9992141929777849
0.9993337813904393, 0.9993337813871527
0.9994435067774609, 0.9994435067755455
0.9995433680610764, 0.9995433680600182
0.9996333642555279, 0.9996333642549801
0.9997134944724664,  0.999713494472205
0.9997837579209526, 0.9997837579208403
 0.999844153907456, 0.9998441539074139
0.9998946818358547, 0.9998946818358417
0.9999353412074369, 0.9999353412074338
0.9999661316208988, 0.9999661316208983
0.9999870527723465, 0.9999870527723465
0.9999981044552948, 0.9999981044552948
0.9999992865606677, 0.9999992865606677
0.9999905990767983, 0.9999905990767983
0.9999720420894289, 0.9999720420894286
0.9999436157817104, 0.9999436157817085
0.9999053204342037, 0.9999053204341942
0.9998571564248778, 0.9998571564248454
0.9997991242291113, 0.9997991242290213
 0.999731224419692, 0.9997312244194763
0.9996534576668165, 0.9996534576663541
0.9995658247380906,  0.999565824737181
0.9994683264985294,  0.999468326496859
0.9993609639105565, 0.9993609639076561
0.9992437380340054, 0.9992437380291978
0.9991166500261179, 0.9991166500184562
0.9989797011415457, 0.9989797011297386
0.9988328927323488, 0.9988328927146751
0.9986762262479967, 0.9986762262222059
 0.998509703235368, 0.9985097031985657
0.9983333253387505, 0.9983333252872696
0.9981470942998406, 0.9981470942290964
0.9979510119577444, 0.9979510118620714
0.9977450802489765, 0.9977450801214485
0.9975293012074612, 0.9975293010396907
0.9973036769645313, 0.9973036767464506
0.9970682097489293, 0.9970682094685488
0.9968229018868062, 0.9968229015299522
0.9965677558017224, 0.9965677553517512
0.9963027740146475, 0.9963027734521357
0.9960279591439599, 0.9960279584463697
0.9957433139054472, 0.9957433130467668
0.9954488411123064, 0.9954488400626619
0.9951445436751429, 0.9951445424003844
0.9948304246019719, 0.9948304230632297
0.9945064869982172, 0.9945064851514286
0.9941727340667121, 0.9941727318621175
0.9938291691076987, 0.9938291664893068
0.9934757955188283, 0.9934757924238478
0.9931126167951609, 0.9931126131534001
0.9927396365291666, 0.9927396322623963
0.9923568584107234, 0.9923568534320072
0.9919642862271192, 0.9919642804401054
0.9915619238630505,  0.991561917161228
0.9911497753006234, 0.9911497675665378
0.9907278446193527, 0.9907278357237852
0.9902961359961624, 0.9902961257972669
0.9898546537053855, 0.9898546420477857
0.9894034021187642, 0.9894033888326081
0.9889423857054499, 0.9889423706054209
0.9884716090320027, 0.9884715919162881
0.9879910767623923, 0.9879910574116052
0.9875007936579971, 0.9875007718340537
 0.987000764577605, 0.9870007400225546
0.9864909944774123, 0.9864909669122195
0.9859714884110252, 0.9859714575343037
0.9854422515294584, 0.9854422170161548
0.9849032890811359, 0.9849032505811629
0.9843546064118908, 0.9843545635487094
0.9837962089649653, 0.9837961613341137
0.9832281022810109, 0.9832280494485803
0.9826502919980875, 0.9826502334991439
0.9820627838516649,  0.982062719188615
0.9814655836746214, 0.9814655123155224
0.9808586973972451, 0.9808586187740568
0.9802421310472322, 0.9802420445540127
0.9796158907496887, 0.9796157957407284
0.9789799827271296, 0.9789798785150271
0.9783344132994788, 0.9783342991531551
0.9776791888840695, 0.9776790640267199
0.9770143159956438, 0.9770141796026278
0.9763398012463529, 0.9763396524430197
0.9756556513457573, 0.9756554892052061
0.9749618731008263, 0.9749616966416022
0.9742584734159386, 0.9742582815996603
0.9735454592928818, 0.9735452510218031
0.9728228378308527, 0.9728226119453544
0.9720906162264569, 0.9720903715024702
0.9713488017737094,  0.971348536920068
0.9705974018640343, 0.9705971155197557
0.9698364239862646, 0.9698361147177591
0.9690658757266426, 0.9690655420248489
0.9682857647688195, 0.9682854050462665
0.9674960988938556, 0.9674957114816489
0.9666968859802204, 0.9666964691249529
0.9658881340037924, 0.9658876858643778
0.9650698510378594, 0.9650693696822877
 0.964242045253118, 0.9642415286551332
 0.963404724917674, 0.9634041709533709
0.9625578983970423, 0.9625573048413834
0.9617015741541471, 0.9617009386773971
0.9608357607493213, 0.9608350809134005
0.9599604668403072,   0.95995974009506
0.9590757011822559, 0.9590749248616364
0.9581814726277279, 0.9581806439458984
0.9572777901266928, 0.9572769061740379
0.9563646627265288, 0.9563637204655818
0.9554420995720239, 0.9554410958333044
0.9545101099053744, 0.9545090413831382
0.9535687030661865, 0.9535675663140846
 0.952617888491475, 0.9526166799181222
0.9516576757156638, 0.9516563915801158
0.9506880743705863, 0.9506867107777238
0.9497090941854843, 0.9497076470813043
0.9487207449870094, 0.9487192101538204
0.9477230366992218, 0.9477214097507459
0.9467159793435909, 0.9467142557199677
0.9456995830389954, 0.9456977580016895
0.9446738580017228, 0.9446719266283336
0.9436388145454699, 0.9436367717244413
0.9425944630813425, 0.9425923035065735
0.9415408141178557, 0.9415385322832102
0.9404778782609332, 0.9404754684546477
0.9394056662139082, 0.9394031225128968
 0.938324188777523, 0.9383215050415792
 0.937233456849929, 0.9372306267158225
0.9361334814266862, 0.9361304983021553
0.9350242736007641, 0.9350211306584012
0.9339058445625417, 0.9339025347335708
 0.932778205599806, 0.9327747215677541
0.9316413680977542,  0.931637702292012
0.9304953435389921, 0.9304914881282658
0.9293401435035344, 0.9293360903891862
0.9281757796688052, 0.9281715204780827
0.9270022638096377, 0.9269977898887901
0.9258196077982739, 0.9258149102055554
0.9246278236043652, 0.9246228931029236
 0.923426923294972, 0.9234217503456222
0.9222169190345636, 0.9222114937884454
0.9209978230850188, 0.9209921353761367
 0.919769647805625, 0.9197636871432714
 0.918532405653079, 0.9185261612141377
0.9172861091814868, 0.9172795698026167
0.9160307710423632, 0.9160239252120626
0.9147664039846322, 0.9147592398351804
0.9134930208546268, 0.9134855261539043
0.9122106345960892, 0.9122027967392741
 0.910919258250171, 0.9109110642513112
0.9096189049554321, 0.9096103414388939
0.9083095879478423, 0.9083006411396311
  0.90699132056078, 0.9069819762797361
0.9056641162250331, 0.9056543598738986
0.9043279884687979, 0.9043178050251566
0.9029829509176806, 0.9029723249247669
0.9016290172946959, 0.9016179328520749
0.9002662014202679, 0.9002546421743835
0.8988945172122297, 0.8988824663468213
0.8975139786858235, 0.8975014189122099
0.8961245999537005, 0.8961115135009298
0.8947263952259212, 0.8947127638307861
 0.893319378809955, 0.8933051837068737
0.8919035651106805,   0.89188878702144
0.8904789686303852, 0.8904635877537486
 0.889045603968766, 0.8890295999699406
0.8876034858229287, 0.8875868378228967
0.8861526289873881, 0.8861353155520968
0.8846930483540684, 0.8846750474834797
0.8832247589123026, 0.8832060480293017
0.8817477757488328, 0.8817283316879944
0.8802621140478104, 0.8802419130440214
0.8787677890907958, 0.8787468067677348
0.8772648162567583, 0.8772430276152297
0.8757532110220768, 0.8757305904281995
0.8742329889605386, 0.8742095101337885
0.8727041657433404,  0.872679801744445
0.8711667571390884, 0.8711414803577735
0.8696207790137974, 0.8695945611563849
0.8680662473308911, 0.8680390594077472
0.8665031781512029, 0.8664749904640346
 0.864931587632975, 0.8649023697619763
0.8633514920318586, 0.8633212128227037
 0.861762907700914, 0.8617315352515974
0.8601658510906108, 0.8601333527381333
0.8585603387488275, 0.8585266810557275
0.8569463873208518,  0.856911536061581
0.8553240135493804, 0.8552879336965227
 0.853693234274519, 0.8536558899848524
0.8520540664337828, 0.8520154210341829
0.8504065270620955, 0.8503665430352804
0.8487506332917906,  0.848709272261905
0.8470864023526099,   0.84704362507065
0.8454138515717049,  0.845369617900781
 0.843732998373636, 0.8436872672740728
0.8420438602803726,  0.841996589794647
0.8403464549112931, 0.8402976021488077
0.8386407999831855, 0.8385903211048771
0.8369269133102463, 0.8368747635130297
0.8352048128040813, 0.8351509463051264
0.8334745164737056, 0.8334188864945473
0.8317360424255431, 0.8316786011760232
0.8299894088634269, 0.8299301075254678
0.8282346340885993, 0.8281734227998074
0.8264717364997114, 0.8264085643368112
0.8247007345928238, 0.8246355495549196
0.8229216469614058, 0.8228543959530726
 0.821134492296336, 0.8210651211105374
0.8193392893859022, 0.8192677426867343
 0.817536057115801, 0.8174622784210626
0.8157248144691381, 0.8156487461327258
0.8139055805264287, 0.8138271637205553
0.8120783744655966, 0.8119975491628343
0.8102432155619751, 0.8101599205171196
0.8084001231883065, 0.8083142959200643
0.8065491168147416, 0.8064606935872379
0.8046902160088412, 0.8045991318129472
0.8028234404355744, 0.8027296289700553
0.8009488098573202, 0.8008522035098005
0.7990663441338661, 0.7989668739616141
0.7971760632224089, 0.7970736589329378
0.7952779871775542, 0.7951725771090396
 0.793372136151317, 0.7932636472528293
0.7914585303931213, 0.7913468882046741
0.7895371902498005,  0.789422318882212
0.7876081361655966, 0.7874899582801652
0.7856713886821607, 0.7855498254701528
0.7837269684385536, 0.7836019396005023
0.7817748961712444, 0.7816463198960608
0.7798151927141118, 0.7796829856580054
0.7778478789984434, 0.7777119562636523
0.7758729760529362, 0.7757332511662658
0.7738905050036955, 0.7737468898948665
0.7719004870742368, 0.7717528920540383
0.7699029435854838, 0.7697512773237346
0.7678978959557699, 0.7677420654590851
0.7658853657008369, 0.7657252762901994
0.7638653744338364, 0.7637009297219725
0.7618379438653286, 0.7616690457338877
0.7598030958032829,   0.75962964437982
0.7577608521530782, 0.7575827457878369
0.7557112349175019, 0.7555283701600015
0.7536542661967509, 0.7534665377721718
0.7515899681884309,  0.751397268973801
0.7495183631875569, 0.7493205841877368
0.7474394735865529, 0.7472365039100196
0.7453533218752519, 0.7451450487096805
0.7432599306408964, 0.7430462392285377
0.7411593225681372, 0.7409400961809937
0.7390515204390353, 0.7388266403538299
0.7369365471330598, 0.7367058926060024
0.7348144256270893,  0.734577873868435
0.7326851789954115, 0.7324426051438135
0.7305488304097231, 0.7303001075063784
0.7284054031391302, 0.7281504021017162
0.7262549205501472, 0.7259935101465516
0.7240974061066986, 0.7238294529285372
0.7219328833701173, 0.7216582518060442
0.7197613759991456, 0.7194799282079509
0.7175829077499347, 0.7172945036334323
0.7153975024760451, 0.7151019996517462
0.7132051841284461, 0.7129024379020218
0.7110059767555165, 0.7106958400930458
0.7087999045030436, 0.7084822280030475
0.7062975046749204, 0.7062616234794847
0.7040689378193683, 0.7040340484388276
0.7018334459964309, 0.7017995248663423
0.6995910507925371, 0.6995580748158746
0.6973417738698925, 0.6973097204096315
 0.695085636966173, 0.6950544838379633
0.6928226618942193, 0.6927923873591444
0.6905528705417301, 0.6905234532991539
0.6882762848709573, 0.6882477040514549
0.6859929269183984, 0.6859651620767737
0.6837028187944918, 0.6836758499028782
0.6814059826833102, 0.6813797901243553
0.6791024408422547,  0.679077005402388
0.6767922156017484, 0.6767675184645319
0.6744753293649313, 0.6744513521044906
0.6721518046073531,  0.672128529181891
0.6698216638766684, 0.6697990726220579
0.6674849297923298, 0.6674630054157865
0.6651416250452817, 0.6651203506191176
0.6627917723976556,  0.662771131353108
0.6604353946824627, 0.6604153708036034
0.6580725148032882, 0.6580530922210094
0.6557031557339859, 0.6556843189200621
0.6533273405183715, 0.6533090742795974
0.6509450922699169, 0.6509273817423212
 0.648556434171444, 0.6485392648145772
0.6461613894748193, 0.6461447470661154
0.6437599815006467, 0.6437438521298592
0.6413522336379622, 0.6413366037016723
0.6389381693439286,  0.638923025540125
0.6365178121435278, 0.6365031414662594
 0.634091185629256, 0.6340769753633542
0.6316583134608177, 0.6316445511766893
 0.629219219364819, 0.6292058929133095
 0.626773927134462, 0.6267610246417874
0.6243224606292387, 0.6243099704919857
0.6218648437746251, 0.6218527546548195
 0.619401100561775, 0.6193894013820168
0.6169312550472141, 0.6169199349858802
0.6144553313525338, 0.6144443798390459
0.6119733536640857, 0.6119627603742438
0.6094853462326745, 0.6094751010840562
0.6069913333732533,  0.606981426520676
0.6044913394646169, 0.6044817612956642
0.6019853889490954, 0.6019761300797077
0.5994735063322491, 0.5994645576023749
0.5969557161825618, 0.5969470686518722
0.5944320431311347, 0.5944236880747992
0.5919025118713814, 0.5918944407759034
0.5893671471587203, 0.5893593517178346
0.5868259738102701, 0.5868184459208984
0.5842790167045424, 0.5842717484628091
0.5817263007811373, 0.5817192844784426
0.5791678510404354, 0.5791610791595877
0.5766036925432938, 0.5765971577546984
0.5740338504107384, 0.5740275455686438
 0.571458349823659, 0.5714522679624586
0.5688772160225029, 0.5688713503530933
0.5662904743069686, 0.5662848182131627
0.5636981500357002, 0.5636926970706947
0.5611002686259813, 0.5610950125088786
0.5584968555534287, 0.5584917901658123
0.5558879363516867, 0.5558830557342492
0.5532735366121211, 0.5532688349613453
0.5506536819835126, 0.5506491536484037
0.5480283981717519, 0.5480240376506219
0.5453977109395324, 0.5453935128768346
0.5427616461060451, 0.5427576052892595
0.5401202295466721, 0.5401163409032403
0.5374734871926807, 0.5374697457869903
0.5348214450309178, 0.5348178460613345
0.5321641291035031, 0.5321606678994529
0.5295015655075238, 0.5294982375266211
 0.526833780394728, 0.5268305812199519
0.5241607999712189, 0.5241577253081362
0.5214826504971492, 0.5214796961711827
0.5187993582864143,  0.518796520240158
0.5161109497063472,  0.516108223996925
0.5134174511774113, 0.5134148339738827
0.5107188891728955, 0.5107163767537029
0.5080152902186077,  0.508012878969069
0.5053066808925687, 0.5053043673024128
0.5025930878247062,  0.502590868485651
0.4998745376965492, 0.4998724092999214
0.4971510572409212, 0.4971490165753186
 0.494422673241635, 0.4944207171906295
0.4916894125331862, 0.4916875380730674
0.4889513020004471, 0.4889495061980067
0.4862083685783613, 0.4862066485887168
0.4834606392516367,  0.483458992316095
0.4807081410544406, 0.4807065644983992
0.4779509010700927, 0.4779493923009809
0.4751889464307597, 0.4751875029360166
0.4724223043171488, 0.4724209236622393
0.4696510019582024, 0.4696496817846695
0.4668750666307912, 0.4668738046543457
 0.464094525659409, 0.4640933196680545
0.4613094064158658, 0.4613082542680603
0.4585197363189829, 0.4585186359418341
0.4557255428342857, 0.4557244922217827
0.4529268534736985, 0.4529258506849764
0.4501236957952383, 0.4501227389528774
0.4473160974027083, 0.4473151846910669
0.4445040859453929, 0.4445032156089719
0.4416876891177504, 0.4416868594595921
0.4388669346591081, 0.4388661440392256
0.4360418503533556, 0.4360410971871949
0.4332124640286391, 0.4332117467855718
0.4303788035570551, 0.4303781207589026
0.4275408968543449, 0.4275402470739322
0.4246987718795878, 0.4246981537393282
0.4218524566348959, 0.4218518688054044
0.4190019791651075, 0.4190014203638439
0.4161473675574812, 0.4161468365474222
0.4132886499413903,  0.413288145529729
0.4104258544880161, 0.4104253755248906
0.4075590094100423, 0.4075585547872911
 0.404688142961349, 0.4046877116112941
0.4018132834367065, 0.4018128743309624
0.3989344591714695, 0.3989340713197795
0.3960516985412706, 0.3960513309903689
 0.393165029961715, 0.3931646817942138
0.3902744818880739, 0.3902741522213764
0.3873800828149788, 0.3873797708002166
0.3844818612761152, 0.3844815660971105
0.3815798458439169, 0.3815795667161686
0.3786740651292597, 0.3786738012989531
0.3757645477811555, 0.3757642985241955
0.3728513224864466, 0.3728510871075138
0.3699344179694988, 0.3699341958011283
0.3670138629918964, 0.3670136533935787
0.3640896863521357, 0.3640894887094396
0.3611619168853186, 0.3611617306090358
0.3582305834628475, 0.3582304079881578
0.3552957149921185, 0.3552955497777763
0.3523573404162155, 0.3523571849437572
0.3494154887136048,  0.349415342486575
0.3464701888978281, 0.3464700514410272
0.3435214700171972, 0.3435213408759473
0.3405693611544878, 0.3405692398939181
0.3376138914266335, 0.3376137776309846
0.3346550899844196,  0.334654983256366
0.3316929860121772, 0.3316928859721683
0.3287276087274773, 0.3287275150130959
0.3257589873808246, 0.3257588996461631
0.3227871512553515, 0.3227870691704048
0.3198121296665122, 0.3198120529165883
0.3168339519617766, 0.3168338802469229
0.3138526475203244, 0.3138525805547704
0.3108682457527387, 0.3108681832643553
0.3078807761007005, 0.3078807178304739
0.3048902680366823,  0.304890213738204
0.3018967510636423, 0.3018967005026137
0.2989002547147182, 0.2989002076684701
0.2959008085529212, 0.2959007648099476
0.2928984421708304, 0.2928984015303365
 0.289893185190286,   0.28989314746175
 0.286885067262084, 0.2868850322648328
0.2838741180656699, 0.2838740856284673
0.2808603673088324, 0.2808603372694812
0.2778438447273978, 0.2778438169323542
0.2748245800849242, 0.2748245543889242
0.2718026031723944, 0.2718025794380935
0.2687779438079112, 0.2687779219055348
0.2657506318363904, 0.2657506116433971
0.2627206971292553, 0.2627206785300102
0.2596881695841308, 0.2596881524695909
0.2566530791245367, 0.2566530633919471
0.2536154556995821, 0.2536154412521826
0.2505753292836598, 0.2505753160304017
0.2475327298761394, 0.2475327177314129
 0.244487687501062,  0.244487676384433
0.2414402322068338,  0.241440222042791
0.2383903940659203, 0.2383903847836307
0.2353382031745401, 0.2353381947076147
0.2322836896523589, 0.2322836819386268
